interaction_id,conversation_id,customer_message,brand_response,timestamp,customer_author_id,customer_tweet_id,brand_tweet_id,calib_id,predicted_intent,requires_human_escalation,escalation_reason
INT_AH_1411679,CONV_AH_1411679,hey @AmazonHelp is it possible to use alexa to call or message someone from the Amazon Fire HD 10 tablet?,"@448101 Good question, Alice! You can find what you can do with Alexa on the Fire HD 10 Tablet here: https://t.co/6JZs3QChTP ^AD",2017-10-28T19:27:28+00:00,448101,1411679,1411678,CALIB_159,digital_technical_support,False,none
INT_AH_924497,CONV_AH_924497,The courier bluedart didn't pick up the product from my home. They only send repeatedly sms for pickup. @115850 @149473,"@329178 I'm sorry about that, Krishna. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you. ^NK",2017-10-13T18:54:23+00:00,329178,924497,924496,CALIB_160,product_inquiry_availability,False,none
INT_AH_439786,CONV_AH_439786,"@115830 A nightmare to find contact details and new returns service is terrible. I spend a fortune with Amazon, may return to Ebay",@219396 ...at the bottom of every webpage. Your return can be processed through the order. 2/2 ^MC,2017-10-11T10:15:15+00:00,219396,439786,439785,CALIB_161,order_tracking_delivery,False,none
INT_AH_2384131,CONV_AH_2384133,"@AmazonHelp I am trying to locate my package from 3 days and there is no response.
Evrytym I connect it is like, we assure you it will be delivered tdy",@687216 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2),2017-10-20T08:34:37+00:00,687216,2384131,2384135,CALIB_162,order_tracking_delivery,False,none
INT_AH_1604998,CONV_AH_1604998,Hola @116928 ¿por qué mi lista de pedidos realizados en los últimos 6 meses esta vacía si he realizado varios? ¿por qué cada vez que me conecto a Amazon no me reconoce la cuenta y tengo que crear una contraseña nueva? Gracias!!!,"@492356 Hola Verena, lamentamos lo sucedido. Contacta a nuestro SAC para que puedan ver contigo el caso: https://t.co/OjvUxwnzPe ^AV",2017-11-05T08:59:36+00:00,492356,1604998,1604997,CALIB_163,other_unclear,True,ambiguous_request
INT_AH_2760904,CONV_AH_2760905,@AmazonHelp Thanks. Will uninstall one. Appreciate it.,@170977 You are welcome. Have a good day :D,2017-11-21T05:49:47+00:00,170977,2760904,2760906,CALIB_164,digital_technical_support,False,none
INT_AH_179542,CONV_AH_179548,@AmazonHelp guess I'll have to,@158291 Thanks. ^KM,2017-10-04T09:35:03+00:00,158291,179542,179541,CALIB_165,other_unclear,True,ambiguous_request
INT_AH_1390678,CONV_AH_1390682,@AmazonHelp Hoy sábado era la fecha... con gastos de envíos para que llegara hoy,@443478 ¿Has podido entrar en contacto con el transportista encargado de realizar la entrega para verificar la información? ^VL,2017-10-28T11:53:30+00:00,443478,1390678,1390676,CALIB_166,other_unclear,True,ambiguous_request
INT_AH_1860941,CONV_AH_1860941,"24 hours later after a failed HD, 1TB SSD is installed and running better than ever 👍🏼 s/o @115821 for the same day delivery.","@556245 Hi, delighted to hear your order arrived on time. Thanks for the shout out ^BZ",2017-11-22T06:40:37+00:00,556245,1860941,1860940,CALIB_167,order_tracking_delivery,False,none
INT_AH_1006052,CONV_AH_1006052,@115830 False advertising Advertise “guaranteed” next day delivery stay in all day. They mark as delivered and no item. Told 2 wait 48hr..,@358108 I'm so sorry for the delay with your package! Has there been any progress with your tracking: https://t.co/aaDyEz1VgE? ^ST,2017-10-22T19:25:36+00:00,358108,1006052,1006049,CALIB_168,order_tracking_delivery,False,none
INT_AH_2643609,CONV_AH_2643609,"@115850 Hi Team, i placed return of product for my order on 27 oct. But no response till now.","@745930 I'm sorry that the return product is not picked up from your location yet, kindly reach out to us 1/2 ^AH",2017-10-31T03:04:05+00:00,745930,2643609,2643617,CALIB_169,product_inquiry_availability,False,none
INT_AH_1444376,CONV_AH_1444374,@AmazonHelp Tried all of these and no sign... spoken to neighbours and everyone in the office. No sign. Who signed for it?,"@455172 Thanks for confirming, Will! Please contact us by phone or chat and we'll help resolve this: https://t.co/JzP7hlA23B ^SD",2017-11-02T15:53:15+00:00,455172,1444376,1444377,CALIB_170,other_unclear,True,ambiguous_request
INT_AH_1638599,CONV_AH_1638599,@115850 product not received.  Order #3969,"@198558 Apologies, Pranjal. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we’ll be glad to help you 1/2 ^NK",2017-10-17T13:09:50+00:00,198558,1638599,1638601,CALIB_171,product_inquiry_availability,False,none
INT_AH_2925486,CONV_AH_2925484,"@AmazonHelp It did not, but a replacement has been scheduled to be sent on Friday. I have my fingers crossed here that this was an isolated incident and not a mailman with sticky fingers. :o",@809462 Thank you for the update. Please let us know if all does not go as planned. ^TL,2017-11-30T02:33:55+00:00,809462,2925486,2925487,CALIB_172,other_unclear,True,ambiguous_request
INT_AH_227409,CONV_AH_227382,@AmazonHelp U have to check the mails u had sent me for u to understand,"@170235 The resolution provided to you via email is the best, further, we'll not be able to provide any insight for the same. 1/2 ^MJ",2017-10-07T06:34:51+00:00,170235,227409,227413,CALIB_173,other_unclear,True,ambiguous_request
INT_AH_795205,CONV_AH_226168,@AmazonHelp Great no need.Espcially when 20 tweets are shared telling u mails have been written.This is amazon for u@Gadgets360 @348 @132995,"@181479 We wouldn't be able to access your details here, as Twitter is a public platform. I request you to kindly drop (1/2) ^PR",2017-10-13T05:54:02+00:00,181479,795205,795208,CALIB_174,other_unclear,True,ambiguous_request
INT_AH_36525,CONV_AH_36561,@AmazonHelp  https://t.co/o5Bh0mjaDF,"@123963 Apologies, please respond to the email correspondence sent here: https://t.co/8DAc10S7ww for further insight about the issue.^SI",2017-11-03T11:29:07+00:00,123963,36525,36526,CALIB_175,other_unclear,True,ambiguous_request
INT_AH_17661,CONV_AH_17656,@AmazonHelp Thanks a lot for helping your consumers we always grateful to u. There is no online shopping app where problems not occur but to help,@119904 You're welcome. Appreciate your understanding. Do keep us posted for any further assistance and we'll be glad to hep you. ^MK,2017-11-01T19:01:44+00:00,119904,17661,17662,CALIB_176,digital_technical_support,False,none
INT_AH_281603,CONV_AH_281601,@AmazonHelp I already contacted your customer service many times within few minutesreceiving the product.they simply  electronic product cant be return,@183095 Sorry about the unpleasant experience. I would like to work on the issue right away. 1/2 ^OS,2017-10-06T15:30:04+00:00,183095,281603,281605,CALIB_177,product_inquiry_availability,False,none
INT_AH_313301,CONV_AH_313296,"@AmazonHelp this is happening too many times, and to too many people. its time you take notice. delivery team marks order as delivered when it is not.",@190811 Sorry for the trouble. Provide your details in the link given earlier and we will get back to you with a resolution soon. ^GU,2017-10-07T06:11:35+00:00,190811,313301,313302,CALIB_178,order_tracking_delivery,False,none
INT_AH_431543,CONV_AH_431552,@AmazonHelp Bonjour. Pas encore de suivi puisque celui-ci n'est pas encore parti alors que beaucoup l'ont reçu 😏,@217596 Avez-vous contacté notre SAV par rapport à ce retard ? ^AR,2017-10-10T15:19:29+00:00,217596,431543,431541,CALIB_179,other_unclear,True,ambiguous_request
INT_AH_2979654,CONV_AH_2979655,@AmazonHelp Yes it was to arrive today and you do NOT promise 2 day delivery if you cannot promise that. It's NOT even December YET!  If not here tomorrow I will be contacting you again.  Very disappointed!  Hire PEOPLE not Robots please,"@204408 I'm so sorry for the trouble you've had with your orders not arriving on time, Lynnie. Have you noticed a trend with a specific carrier or are they different carriers each time? You can find that here: https://t.co/Y5jpI9gRhE. We're here to help! ^HS",2017-11-30T04:53:42+00:00,204408,2979654,2979656,CALIB_180,digital_technical_support,False,none
INT_AH_495958,CONV_AH_495958,Wieder so ein DHL-Fahrer von @117093 der sich wg Pfand unwillig angestellt hat. Nervt :( @AmazonHelp #München,@140858 Melde dich doch mal bei unserem Kundenservice: https://t.co/5RHhEVutwe Meine Kollegen sehen sich das gerne an. ^BB,2017-12-01T18:04:11+00:00,140858,495958,495957,CALIB_181,other_unclear,True,ambiguous_request
INT_AH_444359,CONV_AH_444359,"Todos los focos de casa cambiados a led, check ✅ ¡Gracias @115821 por la rapidez y oferta! Ahora a checar si ahorra más luz.",@220261 ¡Hola Carlos! Nos alegra que ya hagas el cambio de tecnología en tu casa 🌎 y nos alegra más saber que fuimos parte 😃.  ^JL https://t.co/wiKNOhyHSh,2017-11-22T09:33:13+00:00,220261,444359,444358,CALIB_182,other_unclear,True,ambiguous_request
INT_AH_866044,CONV_AH_863820,@AmazonHelp @AmazonHelp @115851 @127586 @132458 @131283 @26653 #TwitterIn4words NO i have not received any correspondence to my registered email ID,"@325140 Kindly check for the correspondence here: https://t.co/fYrzNInVt2. In case, you don't see any E-mail from us, please (1/2) ^MO",2017-10-21T10:22:12+00:00,325140,866044,866046,CALIB_183,other_unclear,True,ambiguous_request
INT_AH_2422754,CONV_AH_2422754,"@AmazonHelp I had requested for replacement of my kindle device under warranty. However, even after a week after raising the original request, no service personnel has contacted me. User mail:__email__ ORDER # 408-5987349-1861106","@364344 I’m sorry about this experience, Dineshotham. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^MK",2017-11-14T18:10:00+00:00,364344,2422754,2422752,CALIB_184,digital_technical_support,False,none
INT_AH_1544509,CONV_AH_1544509,@115850 @115821 https://t.co/hNDDbomp4r,"@478409 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",2017-11-04T05:05:34+00:00,478409,1544509,1544508,CALIB_185,other_unclear,True,ambiguous_request
INT_AH_227382,CONV_AH_227382,@115851 Amazon India should have a better approach towards the Indian consumer. Disappointing experience.,"@170235 We'd like to know more on this and help you, could you please elaborate ? ^HT",2017-10-05T07:32:10+00:00,170235,227382,227379,CALIB_186,digital_technical_support,False,none
INT_AH_226169,CONV_AH_226168,@115850 Love the new phone... absolute delight to use,@171263 Thanks a bunch for keeping us posted. We really appreciate this sweet gesture. ^CB,2017-10-05T11:08:22+00:00,171263,226169,232129,CALIB_187,other_unclear,True,ambiguous_request
INT_AH_324414,CONV_AH_324414,@115821 I have a question please,"@149760 Sure! How can we help you today, Julie? ^LB",2017-10-07T15:20:38+00:00,149760,324414,324413,CALIB_188,other_unclear,True,ambiguous_request
INT_AH_2877083,CONV_AH_2877083,@115821 what's up with the shipping recently? All of my Prime orders have been delivered late.,@798650 I'm sorry for the wait! Are you noticing your late deliveries with a certain carrier: https://t.co/Y5jpI9gRhE? ^DW,2017-11-28T06:27:01+00:00,798650,2877083,2877081,CALIB_189,order_tracking_delivery,False,none
INT_AH_1605644,CONV_AH_1605644,@115850 Change in account user interfaces is fine. But page wise listing of wish list was much better. This auto refresh is bad UX!,@492539 I understand your concern. I'll be sure to share your comments with internal teams for review. ^SV,2017-11-05T02:10:53+00:00,492539,1605644,1605643,CALIB_190,other_unclear,True,ambiguous_request
INT_AH_2292312,CONV_AH_2292312,@AmazonHelp why offer 2 day shipping for prime when item will take 4 days to get it. #cancellingprime #nothappy,@569445 Two-Day shipping refers to the transit time in business days once an item has shipped. Some items may take additional time to prepare. Any prep time is included in the delivery estimate. More info: https://t.co/AbVhK00M4e ^EP,2017-11-11T22:00:01+00:00,569445,2292312,2292310,CALIB_191,order_tracking_delivery,False,none
INT_AH_2747229,CONV_AH_2747229,@115830 are you kidding? I get amazon deliveries weekly and a driver has never had a problem ‘finding my address’. Clearly someone just wanted to finish his shift. https://t.co/S0o1XfY1yY,@769270 I'm sorry about the wait! Can you please provide the name of the carrier for this delivery here: https://t.co/aaDyEz1VgE? We want to look into this further for you. ^SH,2017-11-20T21:48:56+00:00,769270,2747229,2747228,CALIB_192,feedback_general_complaint,True,complex_unresolved_issue
INT_AH_1241771,CONV_AH_1241771,Ma coque est arrivée en avance je vous aime @115821 😘,"@411287 Bjr, je suis ravi que la qualité de service soit à la mesure de vos attentes. Merci d'avoir partagé vos impressions. 😍 ^RA",2017-10-25T22:33:52+00:00,411287,1241771,1241770,CALIB_193,other_unclear,True,ambiguous_request
INT_AH_2116142,CONV_AH_2116140,"@AmazonHelp Yes. My items will be delivered today uptown 9PM  I want a more definitive time. Also your customer service representative says half of my items aren't coming today as promised. The app, website and emails disagree with this. Not good enough.",@623790 We don't have a way to give specific delivery times &amp; we do deliver until 9PM. Please let us know if they don't arrive by then ^AD,2017-11-08T14:37:59+00:00,623790,2116142,2116143,CALIB_194,digital_technical_support,False,none
INT_AH_2608603,CONV_AH_2608603,@186449 and @115821 I think I may have accidentally sent you my Halloween costume in a return I made in the last couple weeks.,@302077 Oh no! Please contact us by phone or chat so we may look into this with you: https://t.co/hApLpMlfHN ^KL,2017-10-30T21:44:10+00:00,302077,2608603,2608602,CALIB_195,other_unclear,True,ambiguous_request
INT_AH_419579,CONV_AH_419579,"@115850 disappointing Self Return service at Amazon Seller Services, Pune Chakan  #badservice","@215059 I get your disappointment. However, due to carrier constraints, we are not able to provide return pick up facility on (1/2) ^GK",2017-10-10T05:12:57+00:00,215059,419579,419587,CALIB_196,product_inquiry_availability,False,none
INT_AH_2918733,CONV_AH_2918733,"@115821 @115851 your Amazon logistics delayed my package, then claimed I rescheduled it. Your customer service rep said it's my fault. I pay 99$ a year for this? Will not be renewing",@717424 I'm sorry for any inconvenience! I'd like to have a member of our team look into this with you. Will you please send us your details here: https://t.co/t6WX6PKy2x? ^GM,2017-11-29T00:26:57+00:00,717424,2918733,2918732,CALIB_197,other_unclear,True,ambiguous_request
INT_AH_2859868,CONV_AH_2859868,@AmazonHelp Why has there been so many issues with delivery lately?  I've had to contact Amazon Chat more times in the last two months than in the previous years of membership,@794713 This isn't the service we aim to offer. Are you noticing issues with one carrier in particular? You can check which carriers have delivered here: https://t.co/Y5jpI9gRhE ^BH,2017-11-27T22:24:25+00:00,794713,2859868,2859866,CALIB_198,order_tracking_delivery,False,none
INT_AH_429116,CONV_AH_429116,@116875 hola! Tienen un estimado de cuándo se envían las copias de Turtles all the way down?,"@217042 Hola Mauri , por el momento el dato que tenemos es que podrían demorar hasta 3 semanas, para más información (1/2)",2017-10-10T13:55:48+00:00,217042,429116,429118,CALIB_199,other_unclear,True,ambiguous_request
INT_AH_2523759,CONV_AH_2523759,@115850 lodge a request for return.still waiting for courier person to take it back. Kindly look into matter. https://t.co/rinN3wMg1j,@414921 Please get in touch with our team using this link: https://t.co/rS49hgaADF and we'll be happy to help. ^AK (2/2),2017-10-30T08:50:28+00:00,414921,2523759,2523758,CALIB_200,other_unclear,True,ambiguous_request
INT_AH_919417,CONV_AH_919431,@AmazonHelp I am not getting d correspondence. Can you mail me. There 50+msgs in inbox not sure which to check. Mail me on : __email__,"@338251 Rohit, please revert to the email you've received from the social media team. ^MS",2017-10-19T17:12:28+00:00,338251,919417,919416,CALIB_201,other_unclear,True,ambiguous_request
INT_AH_225537,CONV_AH_225535,@AmazonHelp What patience and understanding? First learn to give a straight answer. From date of pickup how many days for refund?,@169874 Once we receive the product the refund will be issued . ^HN,2017-10-05T09:38:09+00:00,169874,225537,225538,CALIB_202,refund_return_processing,False,none
INT_AH_1494271,CONV_AH_1494268,@AmazonHelp I've just realised that this is the US number have you got a link for the UK. Many thanks.,"@466967 Oh! My apologies, Adam! 🙃 This link will be a better fit for you: https://t.co/JzP7hlA23B Keep us in the loop! ^FR",2017-11-04T14:28:14+00:00,466967,1494271,1494272,CALIB_203,other_unclear,True,ambiguous_request
INT_AH_2897677,CONV_AH_2897677,@AmazonHelp any idea when the guy Martin proper box set will be back in stock? Looking at it for a Xmas present,"@740102 Hi, do we have a rough time-frame of when it will be available on the product page? If not, we won't have any further information as to when we will receive it back in stock.^PJ",2017-11-28T16:36:37+00:00,740102,2897677,2897676,CALIB_204,product_inquiry_availability,False,none
INT_AH_180259,CONV_AH_180261,"@AmazonHelp Since then hez nt receiving ma calls, Dis is nt the 1st tym, it happened vid evry single order. Need to look into. HIGH TIME",@158411 We'd like to have this resolved for you. Kindly contact our team using the link shared earlier and we'll have it checked. ^GK,2017-10-04T11:43:26+00:00,158411,180259,180267,CALIB_205,digital_technical_support,False,none
INT_AH_1159100,CONV_AH_1159101,"@AmazonHelp Yes I am, I've even tried to make a new account and try the trial but it still doesn't work.",@392671 Have you tried clearing the cache and cookies to the browser? What about trying a different one? ^MH,2017-10-15T19:26:16+00:00,392671,1159100,1159102,CALIB_206,other_unclear,True,ambiguous_request
INT_AH_2290208,CONV_AH_2290208,"@AmazonHelp Hello, how can I call Amazon’s international  number? I have a lost package and the chat support told me to call customer support. I’m kinda lost","@436450 Hello, which amazon website was this ordered on? .com /.uk etc? ^KK",2017-11-13T10:57:21+00:00,436450,2290208,2318615,CALIB_207,other_unclear,True,ambiguous_request
INT_AH_516594,CONV_AH_516595,@AmazonHelp It says delayed end expected December 1-5 which doesn’t help me like AT ALL.,@239068 Please keep us updated on the delivery. We want to ensure it arrives. ^RR,2017-12-02T01:26:10+00:00,239068,516594,516596,CALIB_208,other_unclear,True,ambiguous_request
INT_AH_846010,CONV_AH_846010,アマゾン荷物届くの遅すぎるಠ_ಠ10日待たされるの初めてなんだけどえええ,@321079 ご心配をおかけしております。お届け予定日を過ぎても未着の状況でしょうか。予定日後も届かない場合はこちらよりお問い合わせください。アマゾン発送→https://t.co/J6YEizo6qC　 出品者発送→https://t.co/ZXCXcbN3Tv  SM,2017-10-09T11:31:54+00:00,321079,846010,846009,CALIB_209,other_unclear,True,ambiguous_request
INT_AH_372856,CONV_AH_372860,@AmazonHelp 存分に無料お試しを楽しみます！ありがとうございました！,@204354 ありがとうございます。せっかくの機会なので余すことなくお楽しみください☺　MH,2017-10-08T23:47:14+00:00,204354,372856,372855,CALIB_210,other_unclear,True,ambiguous_request
INT_AH_1807419,CONV_AH_1807419,@AmazonHelp Hi there. So I'm trying to sign up for Amazon Prime  here in Norway but my signup process stops when I choose a billing address.,"@542988 I'm sorry, but Amazon Prime isn't available in Norway. For video content, please visit us here: https://t.co/QlAbqzaLxK ^WT",2017-10-18T01:40:30+00:00,542988,1807419,1807417,CALIB_211,payment_billing_issues,True,sensitive_account_issue
INT_AH_1557211,CONV_AH_1557215,"@AmazonHelp regardless, when I ordered the item I was told to expect it today and now the date on the tracking has changed.",@481373 Was a reason for a delay advised? ^PK,2017-11-04T12:52:37+00:00,481373,1557211,1557212,CALIB_212,order_tracking_delivery,False,none
INT_AH_2757439,CONV_AH_2757439,"Primero me hacen cargo doble y luego rechazan mi metodo de pago, quien te entiende @116875","@730250 En ese caso, lo mejor sería que contactes con servicio al cliente para que puedas verificar la información que te brindamos anteriormente, si gustas puedes usar este enlace: https://t.co/beR78zMMYB
^CB",2017-11-21T02:54:18+00:00,730250,2757439,2757438,CALIB_213,other_unclear,True,ambiguous_request
INT_AH_191820,CONV_AH_191820,@115850 Is it available? @AmazonHelp,@161075 What are you referring to? We would like to help ^CB,2017-10-04T13:19:07+00:00,161075,191820,191819,CALIB_214,other_unclear,True,ambiguous_request
INT_AH_1140990,CONV_AH_1140990,@117086 mais uma vez proporcionando caixas para o Gato 👀 https://t.co/RHyxfGl3Or,"@388574 Olá Eduh, amamos a foto! parece que alguém achou un jeito para se divertir ❤️😍 qual o nome do seu gato? 🐱 ^AZ",2017-10-24T14:32:30+00:00,388574,1140990,1140989,CALIB_215,other_unclear,True,ambiguous_request
INT_AH_942171,CONV_AH_942172,@AmazonHelp Thanks but that email came back undeliverable from the address you gave me,"@343350 Sorry about that, please use this e-mail address to escalate your inquiry: __email__ ^WM",2017-10-21T16:22:52+00:00,343350,942171,942173,CALIB_216,other_unclear,True,ambiguous_request
INT_AH_1202829,CONV_AH_1202832,"@115821 Order171-0310302-8447572 dtd 01.08.17 redmi4IMEI not printed on invoice,given my mail will @160663  accept the same at service centre?",@248097 I'm sorry for the inconvenience you had regarding the invoice. Please provide your (1/3)^SF,2017-10-25T11:00:57+00:00,248097,1202829,1202831,CALIB_217,payment_billing_issues,True,sensitive_account_issue
INT_AH_1323253,CONV_AH_1323254,@AmazonHelp Check your inbox for amazing details which will actually be an eye opener.,"@428802 We have responded to your DM, kindly refer the same for further assistance. ^GD",2017-10-16T12:14:23+00:00,428802,1323253,1323255,CALIB_218,order_tracking_delivery,False,none
INT_AH_2985431,CONV_AH_2985431,アマゾンジャパンとかいう架空請求会社からメールがきたわw,@823206 アマゾンです。当サイトや企業を装い個人情報を取得しようとする詐欺が発生しているようです。記載の番号に連絡したりファイルを開かないようにご注意くださいませ。こちらもご参照ください。https://t.co/SZ8VUOq063 ET,2017-11-21T03:03:38+00:00,823206,2985431,2985430,CALIB_219,other_unclear,True,ambiguous_request
INT_AH_1367553,CONV_AH_1367553,@AmazonHelp My free trial expires soon. I'm in Canada I wanna extend amazon prime for other month but only give me option to pay full year,"@316609 Hi! Amazon.ca Prime Memberships cannot be paid monthly, but only yearly.^BT",2017-10-27T20:55:35+00:00,316609,1367553,1367551,CALIB_220,other_unclear,True,ambiguous_request
INT_AH_393565,CONV_AH_393565,"Look what arrived with my deodorant and sponges a day early, @127390. Thanks @115821! #turtlesallthewaydown 
🐢
🐢
🐢
🐢
🐢
🐢
🐢
🐢
🐢
🐢
🐢
🐢
🐢
🐢 https://t.co/vr3hWFy395",@209217 I'm glad to see we delivered! 😁 Please let us know what you think about your new book! ^SD,2017-10-09T16:57:33+00:00,209217,393565,393564,CALIB_221,order_tracking_delivery,False,none
INT_AH_927477,CONV_AH_927477,@AmazonHelp my frame has arrived damaged today! What do I do? Don’t see why I have  to go to the trouble of sending it back! https://t.co/oImMc6XvCJ,"@340066 I'm so sorry your frame arrived damaged, Kayleigh! Here are the available refund/replace options: https://t.co/MfC5d3S67A ^WJ",2017-10-21T14:52:54+00:00,340066,927477,927476,CALIB_222,package_missing_damaged,True,potential_policy_exception
INT_AH_1152698,CONV_AH_1152697,"@119625 Hi there, a small request, please add more hindi movies in the latest movie section. Thank you.",@392099 We will continue to add new content. Keeping checking https://t.co/FYM9PIZOR8 where we (1/2) ^CB,2017-10-24T15:52:05+00:00,392099,1152698,1156692,CALIB_223,other_unclear,True,ambiguous_request
INT_AH_2383744,CONV_AH_2383744,@115850 https://t.co/UcrhB7Jrav,"@676548 All prices are listed in Rupees Price as displayed, is inclusive of all taxes at the appropriate rate. 1/2 ^RD",2017-10-20T07:16:35+00:00,676548,2383744,2383745,CALIB_224,other_unclear,True,ambiguous_request
INT_AH_812346,CONV_AH_812355,@AmazonHelp Eso haré. Un saludo.,"@313574 Igualmente, un saludo Andrés. No dudes en contactarnos de nuevo si tienes alguna consulta adicional, estamos aquí para ayudarte. 
^FQ",2017-11-25T09:57:25+00:00,313574,812346,812499,CALIB_225,other_unclear,True,ambiguous_request
INT_AH_1378152,CONV_AH_1378152,@AmazonHelp Amazon did'nt deliver product (4-2197264-7157136) in 50 days. After waiting 4 so long I didn't get product delivered but refund,"@440824 Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK",2017-10-28T03:34:14+00:00,440824,1378152,1378151,CALIB_226,order_tracking_delivery,False,none
INT_AH_2929582,CONV_AH_2929582,"@AmazonHelp I got a notification that a delivery was attempted, which I know was false since people were home all day.",@810431 I'm sorry you didn't receive your order today. Please let us know who the carrier is here: https://t.co/3APPZeyw2K  ^SE,2017-11-29T06:19:12+00:00,810431,2929582,2929580,CALIB_227,order_tracking_delivery,False,none
INT_AH_2548608,CONV_AH_2548608,@115850 i can't purshase from amazon because its cheat me,@206714 We wonder what went wrong. Could you tell us more about your concern for better assistance? ^YP,2017-10-30T13:43:31+00:00,206714,2548608,2548607,CALIB_228,other_unclear,True,ambiguous_request
INT_AH_2457186,CONV_AH_2457186,@AmazonHelp worst delivery system by @115850 no use of prime memebership. How come they dodn’t know the address while they were delivering at same place back in time. Always problem with amazon. Everytime some or the other issue. #Noprime #NoAmazon .,@703826 Apologies for the trouble with the delivery of the order. We'd like to help. Kindly report this to our support team here: https://t.co/rS49hgaADF ^AK,2017-11-15T04:16:05+00:00,703826,2457186,2457183,CALIB_229,order_tracking_delivery,False,none
INT_AH_2616405,CONV_AH_2616405,I don’t understand why I have had to go and collect my @115830 order from a neighbour when it clearly would have fit through my letterbox. 😡 https://t.co/zXtRQWI3kL,@739522 Apologies for the troubles! We would like to look into this in real time. Please reach us here: https://t.co/JzP7hlA23B. ^AL,2017-11-17T14:28:11+00:00,739522,2616405,2616404,CALIB_230,other_unclear,True,ambiguous_request
INT_AH_2634803,CONV_AH_2634803,"@115830 hi guys, are there website problems? Tried to order my Xmas gifts but won’t complete checkout. Tried 4 times, scared I’ll be charged 4 times too 😱😱😱#Amazon #AmazonUK #XmasGifts #cantbuywontbuy #help",@529221 I'm sorry you're having problems with the checkout. Are you receiving an error message each time you try? ^AC,2017-11-17T19:23:27+00:00,529221,2634803,2634800,CALIB_231,payment_billing_issues,True,sensitive_account_issue
INT_AH_781220,CONV_AH_781220,@115850 thanks for not supplying the order.ORDER # 407-7659284-5711538,"@306513 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. (2/2)^AU",2017-10-12T06:24:29+00:00,306513,781220,781219,CALIB_232,cancellation_modification,False,none
INT_AH_919102,CONV_AH_919099,"@AmazonHelp Pas de livraison, remboursement demandé et vu que ça fait 2 fois ce mois ci,on fait quoi? remboursement de mon abonnement prime d'octobre ?","@338181 Bonsoir, désolée pour cela, pouvez-vous m'expliquer davantage, s'il vous plaît?^FT",2017-10-14T19:17:00+00:00,338181,919102,919104,CALIB_233,order_tracking_delivery,False,none
INT_AH_782459,CONV_AH_782459,"Nothing better than the 1st season of @862, loved it. when can we expect season 2 to come in India? @119625",@306779 We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies 1/2 ^EM,2017-10-12T06:56:13+00:00,306779,782459,782460,CALIB_234,other_unclear,True,ambiguous_request
INT_AH_1152700,CONV_AH_1152697,@119625 From which date the new price starts?,"@407290 The Prime membership will cost Rs. 999 per year from October 31, 2017. ^VN",2017-10-25T15:30:11+00:00,407290,1152700,1224608,CALIB_235,payment_billing_issues,True,sensitive_account_issue
INT_AH_748748,CONV_AH_748752,@AmazonHelp Have been waiting for past 3 days..have sent countless mails..have spoken to customer care more than 10times.. hating amazon more n more,"@298990 As you've shared your details, we'll work on it and get back to you.^HN",2017-10-11T17:20:07+00:00,298990,748748,748747,CALIB_236,other_unclear,True,ambiguous_request
INT_AH_1330287,CONV_AH_1330288,@AmazonHelp I havnt made any purchases?,"@430357 Did you locate the Prime on your account ? If so, did you manage to cancel for a refund ? ^TD",2017-11-11T09:04:47+00:00,430357,1330287,1330289,CALIB_237,other_unclear,True,ambiguous_request
INT_AH_493511,CONV_AH_493511,@AmazonHelp  I need help can I send a dm,@232647 Sure! So long as you follow our page you can send us a DM. ^AP,2017-12-01T17:14:28+00:00,232647,493511,493510,CALIB_238,other_unclear,True,ambiguous_request
INT_AH_2384133,CONV_AH_2384133,"@AmazonHelp 
I contacted the cust service in India and I have no words to describe how incredibly useless they are",@687216 That's quite a remark. Could you let us know what went wrong so we can look into it? ^AK,2017-10-20T08:12:50+00:00,687216,2384133,2384130,CALIB_239,feedback_general_complaint,True,complex_unresolved_issue
INT_AH_2780598,CONV_AH_2780598,Non sapevo che l'unità di misura internazionale per lo #zafferano fosse il #salvaslip. Grazie @115821 https://t.co/NrXNelqU3A,"@776599 Grazie per la segnalazione, abbiamo chiesto la correzione al dipartimento competente. A presto! ^GA",2017-11-21T16:13:55+00:00,776599,2780598,2780597,CALIB_240,other_unclear,True,ambiguous_request
INT_AH_812506,CONV_AH_812355,"@AmazonHelp Los pedidos que recibo en la dirección donde trabajo por ASM nunca he tenido problema. Es esa oficina en cuestión, que reparte donde vivo.957250945, por si queréis llamarlos.","@313574 Comprendo Andrés, en ese caso, si gustas puedes contactar con el transportista mediante este enlace: https://t.co/meqnr4QIaC y por supuesto, si fuera necesario, también con Servicio al Cliente para que les plantees tu situación con este transportista. ^CB",2017-11-27T19:44:50+00:00,313574,812506,812516,CALIB_241,feedback_general_complaint,True,complex_unresolved_issue
